"subject","mu.true","mu.false","sigma.true","sigma.false","tau.true","tau.false","muS","sigmaS","tauS","tf","gf","SSRT","go_match","go_mismatch","tf_prob","gf_prob"
"610405",0.624312739880227,1.92297703394696,0.128793364423695,0.584725828121823,0.0640524783501789,0.76732907901394,0.050926675200195,0.166257926811652,0.0315037765622974,-2.52000535743758,-1.59029987869901,0.0913885247430956,0.688369957964702,2.75506378996932,0.00586765267845434,0.0558836129853201
"610508",0.46127908573358,0.576373277988232,0.0705083497545092,0.146699118485442,0.18502973279096,0.202918223967124,0.120822551239079,0.0615860888407518,0.0583090625003928,-2.17867857100561,-0.780136125021629,0.178949003272277,0.646490351983047,0.78098017586463,0.0146777776758826,0.217655377436717
"620005",0.479953148147108,0.963551044487145,0.0916872836269864,0.357499919246517,0.0375506009324176,0.666812842061323,0.20119213996521,0.0153989792958234,0.0374937898660417,-2.13569171534562,-2.6881367367061,0.238065614379177,0.517501062490693,1.67176880792431,0.0163522750650211,0.0035925983631901
"620106",0.783966926699699,2.19583750998206,0.211090571492153,0.227316868147568,0.040663011965938,0.652171970957121,0.0149540463794776,0.247142711622087,0.0123760588649843,-2.58090200649604,-3.0632598864202,0.0316707886618645,0.82504772508474,2.92415372930491,0.00492712879050003,0.00109469920452213
"620118",0.612482745122401,1.48129483737645,0.119888614465402,0.397659138403256,0.0515126487183205,0.565132646625924,0.104375551271973,0.0565280834063826,0.0224424329143125,-2.59444439635738,-3.04598339252437,0.130267981949165,0.664174622432817,2.1177627728966,0.00473719686340103,0.00115960325159377
"620129",0.450996359098192,1.88393380104926,0.0867727539715681,0.667784461214057,0.110239299638315,0.77053779786484,0.18031089752921,0.0230525372687335,0.0163341941132262,-2.10491071362462,-1.69787462466016,0.198058492955997,0.561614964546915,2.73315442474614,0.0176495405616604,0.0447657137488025
"620152",0.505009036654762,1.28442866206448,0.0733108263203867,0.442135790134054,0.110224544217664,0.592453214161871,0.200110819208358,0.0707490318107432,0.0292925056843145,-2.527287383066,-2.34151325952731,0.231500022754757,0.615485837941173,1.93175133073832,0.00574737002317321,0.00960287186891178
"620262",0.603102735534608,1.87515082851673,0.089939453034559,0.531227211148446,0.117770734605628,0.738035865456836,0.137033591214895,0.055627548691151,0.0623728178821642,-2.19437436690716,-2.04425324911514,0.199683459528588,0.721081417720468,2.67285111239264,0.0141042535964022,0.0204642675778922
"620496",0.64615224336135,1.89969282513948,0.0790231996913328,0.356387565715462,0.277880771924637,0.768654049797056,0.177677389647498,0.0171417643065649,0.0242272593508335,-2.30180848568117,-1.53464318905456,0.203626722253759,0.92439526698667,2.73699325770311,0.0106729874097883,0.0624357488827813
"620572",0.559024095034323,1.54185962358553,0.0589772641190545,0.433507798705196,0.0591889636950265,0.730454602513169,0.259161899380857,0.0800477458952527,0.0453451645426759,-2.20097533786279,-2.22972421565819,0.306979308894938,0.618234227406459,2.34966512342683,0.0138688849421909,0.0128828786226389
"620592",0.575228473957147,1.24054562890088,0.104511946671866,0.37066015507156,0.0855239255943303,0.417853776839223,0.194092299392153,0.0516155755492733,0.0354016093222503,-2.50161223810924,-2.35169053890238,0.230717027411308,0.661132983824624,1.70199955727087,0.00618146243581708,0.00934415775781984
"620619",0.367426928189911,1.44566864767848,0.0325233408038091,0.492234023727692,0.035138286757222,0.701318133937522,0.142168216500571,0.0369377814968466,0.0405244000598745,-2.35544001549868,-3.07201055962769,0.183568145549933,0.402636288052844,2.21728961694013,0.00925039187901932,0.00106311101677247
"620685",0.732268402951584,2.47619034895252,0.178935028565923,0.709551352345738,0.0801919669037388,0.853971031154014,0.116138799861755,0.0601117954280802,0.0353284344536244,-2.66167320359042,-2.48969174624391,0.154668388796386,0.812761698829717,3.39485877671874,0.0038876664880451,0.00639269657748119
"620885",0.507705890222973,1.49422268120107,0.060444268079058,0.505538383221906,0.0569104087113132,0.697108875756182,0.106733911398495,0.172404568860099,0.0489494479289537,-2.41852049650509,-3.06624035881106,0.160246525422153,0.564641030688181,2.26618123568133,0.00779188379370778,0.00108384491769472
"621128",0.490485167511346,1.44071561296291,0.0703328023215898,0.499055037622961,0.0834883486145214,0.70980481283794,0.0636018924063041,0.187839099419609,0.0489482003119026,-2.38228763182154,-2.66534418458652,0.121381694710945,0.574207939867457,2.22770304473891,0.00860272637455343,0.00384547816720101
"710350",0.778064272341077,2.30039037887163,0.130376577045541,0.716893093970054,0.0280533426788439,0.878795364432153,0.0905970211890733,0.109571984310267,0.0369742645636282,-2.62525313281647,-3.07493852109373,0.133689674169912,0.806672344596759,3.24394122854688,0.00432922861878481,0.00105272974804001
"710446",0.693962023024857,2.32546111118025,0.164048105832393,0.66181349740193,0.0836018084398142,0.862696146291269,0.0247322411656486,0.248107120313053,0.0243088157116903,-2.55006099824402,-1.90325184609333,0.0571821398452462,0.777844149688041,3.26674150230748,0.00538520364945644,0.0285038454672654
"710486",0.440402137889636,0.784902146490021,0.0714133692505979,0.294886502911065,0.0774534269017835,0.91631210144131,0.257961320314569,0.0197336362447108,0.0139558133118473,-2.08619536714607,-2.63250312714088,0.272876672964302,0.518143206571079,1.72281687522647,0.0184804650073781,0.00423791216932233
"710494",0.602592956517366,2.20780441285526,0.131670734625562,0.630351312658255,0.119470043659198,0.824277200582942,0.0521673217397479,0.19611082340992,0.034289742387014,-2.53803798077007,-3.05646360872528,0.0966565146171184,0.722644000418785,3.09079278428171,0.0055737943437418,0.0011198233280807
"710982",0.52147661767861,1.33760943242869,0.102908430222521,0.513297582696097,0.0706230550378411,0.748364157329977,0.0971851383873977,0.0680308012274841,0.0541306466484429,-1.67578840270747,-1.99143756536248,0.154606556969896,0.592214357119984,2.1309126369235,0.0468898233112552,0.0232164014193144
"711035",0.807227173800404,2.27533981620224,0.218772074332349,0.229555916546477,0.0536539659912649,0.701822355747968,0.245367341072563,0.0385103382993994,0.0277243973881607,-2.60995955656692,-1.85796484421037,0.27478806066843,0.86134770529549,3.04993393510565,0.00452764637798779,0.0315870034337951
"720290",0.51198181140842,1.50398598808914,0.0906563136414499,0.582111623778634,0.112309596181042,0.720035914328829,0.213172127254668,0.130618578050303,0.0488805464457892,-2.39046744431761,-2.6600483097319,0.265661843592513,0.624457994353806,2.26915527270219,0.00841347064290941,0.00390647221152735
"720329",0.798256055370788,2.35328294877581,0.17288141723972,0.647873480835476,0.0474256272047388,0.840252310754416,0.0287342451786491,0.211421557643082,0.0228341204895383,-2.57471649946556,-2.10127254906626,0.0604603700171834,0.846422162943733,3.2477922934019,0.00501611399306135,0.0178085240154776
"720358",0.528562746153702,1.70659142053917,0.0760257083417554,0.481873885707239,0.181320215888503,0.661973480956028,0.100657191927324,0.170145096718936,0.0501756059120295,-2.27061771027193,-2.23317150496479,0.158850813053551,0.709888906106732,2.43355697653354,0.0115850652049641,0.0127688183312646
"721291",0.452686721133161,0.506471747685285,0.0675803203125937,0.106619823783332,0.424881409277972,0.0888513574851736,0.0407382819088285,0.244828154034714,0.0326974173053658,-2.12622415598266,-0.220906657501852,0.0857863040838221,0.878391548991812,0.595853852310627,0.0167422998990407,0.412582556769691
"721292",0.456318686518746,1.05377500828164,0.0521698280283882,0.364245843246661,0.0443581809589123,0.6751009385405,0.210825957746229,0.0509166546511249,0.0313049322839335,-2.10722584458002,-3.02694906136238,0.243045122272949,0.50077435837012,1.79053677150621,0.017549003852777,0.00123517796060049
"721377",0.541784967862206,1.22662074440695,0.0858607730383423,0.434958997942716,0.0450998176550099,0.709657883907125,0.198276120411062,0.039155648745603,0.023515568922604,-2.54747324648132,-3.06147926609159,0.222768004001836,0.586939723286546,1.99471890899766,0.00542530893954749,0.00110123126059773
"721418",0.462077097771421,1.31561961576308,0.0535054299779405,0.454837542499687,0.100922402415756,0.713461479456206,0.257072038751113,0.072085830584452,0.0308933452455097,-1.91202659518311,-2.02942071576424,0.289176565369524,0.56309280512601,2.08393048006416,0.027936391465426,0.0212077284889355
"721519",0.517831556402248,1.59144179354732,0.0725123958243146,0.550917216265399,0.0543089284422788,0.742885358516508,0.224310905404178,0.0600509864148443,0.0324200372587671,-2.44083984157503,-3.04364230507174,0.257921027594233,0.57238272712974,2.39200739169127,0.00732657584097501,0.00116866434882661
"721707",0.694913070799686,2.24836379243013,0.1202584024138,0.726571654926868,0.231847475695622,0.880010224242833,0.146971535649865,0.0466800997131336,0.03222234501369,-2.61761649315672,-1.19964575650579,0.183288284486028,0.927361849052185,3.1786034256758,0.0044273132026266,0.115138473992358
"722891",0.530893070239623,1.48036451883303,0.0821669874382353,0.506259189855474,0.103798467324075,0.561995290733019,0.040429760677844,0.251409787100027,0.036559442756898,-2.25121207462749,-2.34935400632137,0.0886875985707326,0.634902316007754,2.10390119264127,0.0121860545955124,0.00940300872812607
"723197",0.871685215885872,2.34927957389321,0.17110442945213,0.222083900095197,0.111626118749986,0.724463747074788,0.0961942072482116,0.0222707078635623,0.0220370646166845,-2.63868570677942,-2.17186586600743,0.119802592621099,0.983295631415047,3.15254251514202,0.00416140509023778,0.0149328911236841
